timestamp,pyth_price,dex_price,price_vs_sma,momentum,volatility,liquidity,spread,trend,label
1766345025551,119.2338,125.1863,128,128,0,45,133,0,0
1766345035547,119.2338,125.1863,128,128,0,45,133,0,0
1766345045548,119.2338,125.1863,128,128,0,45,133,0,0
1766345055553,119.2338,125.1863,128,128,0,45,133,0,0
1766345065541,119.2338,125.1863,128,128,0,45,133,0,0
1766345076126,119.2338,125.1863,128,128,0,45,133,0,0
1766345085528,119.2338,125.1863,128,128,0,45,133,0,0
1766345095531,119.2338,125.1862,128,128,0,45,133,0,0
1766345105535,119.2338,125.1862,128,128,0,45,133,0,0
1766345115530,119.2338,125.1862,128,128,0,45,133,0,0
1766345125527,119.2338,125.1862,128,128,0,45,133,0,0
1766345135568,119.2338,125.1862,128,128,0,45,133,0,0
1766345145533,119.2338,125.1862,128,128,0,45,133,0,0
1766345155533,119.2338,125.1862,128,128,0,45,133,0,0
1766345165530,119.2338,125.1862,128,128,0,45,133,0,0
1766345175539,119.2338,125.1862,128,128,0,45,133,0,0
1766345185537,119.2338,125.1862,128,128,0,45,133,0,0
1766345195571,119.2338,125.1862,128,128,0,45,133,0,0
1766345205542,119.2338,125.1862,128,128,0,45,133,0,0
1766345215538,119.2338,125.1866,128,128,0,45,133,0,0
1766345225559,119.2338,125.1866,128,128,0,45,133,0,0
1766346461752,119.2338,125.2976,128,128,0,45,133,0,0
1766346471592,119.2338,125.2976,128,128,0,45,133,0,0
1766346481734,119.2338,125.2976,128,128,0,45,133,0,0
1766346491593,119.2338,125.2976,128,128,0,45,133,0,0
1766346501615,119.2338,125.2976,128,128,0,45,133,0,0
1766346511607,119.2338,125.2976,128,128,0,45,133,0,0
1766346521606,119.2338,125.2976,128,128,0,45,133,0,0
1766346531608,119.2338,125.2976,128,128,0,45,133,0,0
1766346541651,119.2338,125.2976,128,128,0,45,133,0,0
1766346551594,119.2338,125.2976,128,128,0,45,133,0,0
1766346561597,119.2338,125.2976,128,128,0,45,133,0,0
1766346571606,119.2338,125.2976,128,128,0,45,133,0,0
1766346581609,119.2338,125.2976,128,128,0,45,133,0,0
1766346591605,119.2338,125.2976,128,128,0,45,133,0,0
1766346601613,119.2338,125.2976,128,128,0,45,133,0,0
1766346611605,119.2338,125.2976,128,128,0,45,133,0,0
1766346621627,119.2338,125.2976,128,128,0,45,133,0,0
1766346631611,119.2338,125.2976,128,128,0,45,133,0,0
1766346641604,119.2338,125.2976,128,128,0,45,133,0,0
1766346651597,119.2338,125.2976,128,128,0,45,133,0,0
1766346661603,119.2338,125.2976,128,128,0,45,133,0,0
1766346671611,119.2338,125.2976,128,128,0,45,133,0,0
1766346681630,119.2338,125.2976,128,128,0,45,133,0,0
1766346691618,119.2338,125.2976,128,128,0,45,133,0,0
1766346701616,119.2338,125.3347,128,128,0,45,133,0,0
1766346711629,119.2338,125.3369,128,128,0,45,133,0,0
1766346721620,119.2338,125.3491,128,128,0,45,133,0,0
1766346731614,119.2338,125.3420,128,128,0,45,133,0,0
1766346741628,119.2338,125.3420,128,128,0,45,133,0,0
1766346751639,119.2338,125.3420,128,128,0,45,133,0,0
1766346761621,119.2338,125.3420,128,128,0,45,133,0,0
1766346771609,119.2338,125.3473,128,128,0,45,133,0,0
1766346781615,119.2338,125.3521,128,128,0,45,133,0,0
1766346791612,119.2338,125.3395,128,128,0,45,133,0,0
1766346801612,119.2338,125.3324,128,128,0,45,133,0,0
1766346811625,119.2338,125.3676,128,128,0,45,133,0,0
1766346821631,119.2338,125.4060,128,128,0,45,133,0,0
1766346831623,119.2338,125.4445,128,128,0,45,133,0,0
1766346841627,119.2338,125.4435,128,128,0,45,133,0,0
1766346851634,119.2338,125.5056,128,128,0,45,133,0,0
1766346861612,119.2338,125.5227,128,128,0,45,133,0,0
1766346871612,119.2338,125.5556,128,128,0,45,133,0,0
1766346881621,119.2338,125.5556,128,128,0,45,133,0,0
1766346891614,119.2338,125.5556,128,128,0,45,133,0,0
1766346901617,119.2338,125.5556,128,128,0,45,133,0,0
1766346911625,119.2338,125.5556,128,128,0,45,133,0,0
1766346921627,119.2338,125.5519,128,128,0,45,133,0,0
1766346931625,119.2338,125.5232,128,128,0,45,133,0,0
1766346941633,119.2338,125.5153,128,128,0,45,133,0,0
1766346951654,119.2338,125.5318,128,128,0,45,133,0,0
1766346961649,119.2338,125.5395,128,128,0,45,133,0,0
1766346971640,119.2338,125.5553,128,128,0,45,133,0,0
1766346981640,119.2338,125.5553,128,128,0,45,133,0,0
1766346991645,119.2338,125.6326,128,128,0,45,133,0,0
1766347001640,119.2338,125.6326,128,128,0,45,133,0,0
1766347011637,119.2338,125.6326,128,128,0,45,133,0,0
1766347021659,119.2338,125.6326,128,128,0,45,133,0,0
1766347031637,119.2338,125.6326,128,128,0,45,133,0,0
1766347041641,119.2338,125.6326,128,128,0,45,133,0,0
1766347051640,119.2338,125.6382,128,128,0,45,133,0,0
1766347061648,119.2338,125.6382,128,128,0,45,133,0,0
1766347071639,119.2338,125.6382,128,128,0,45,133,0,0
1766347081652,119.2338,125.6385,128,128,0,45,133,0,0
1766347091627,119.2338,125.6385,128,128,0,45,133,0,0
1766347101640,119.2338,125.6385,128,128,0,45,133,0,0
1766347111644,119.2338,125.6394,128,128,0,45,133,0,0
1766347121635,119.2338,125.6394,128,128,0,45,133,0,0
1766347131646,119.2338,125.6394,128,128,0,45,133,0,0
1766347141647,119.2338,125.6394,128,128,0,45,133,0,0
1766347151672,119.2338,125.6394,128,128,0,45,133,0,0
1766347161643,119.2338,125.6394,128,128,0,45,133,0,0
1766347171640,119.2338,125.6394,128,128,0,45,133,0,0
1766347181636,119.2338,125.6394,128,128,0,45,133,0,0
1766347191656,119.2338,125.6394,128,128,0,45,133,0,0
1766347201652,119.2338,125.6250,128,128,0,45,133,0,0
1766347211663,119.2338,125.6250,128,128,0,45,133,0,0
1766347221654,119.2338,125.6250,128,128,0,45,133,0,0
1766347231661,119.2338,125.6250,128,128,0,45,133,0,0
1766347241674,119.2338,125.6250,128,128,0,45,133,0,0
1766347251659,119.2338,125.6250,128,128,0,45,133,0,0
1766347261669,119.2338,125.6250,128,128,0,45,133,0,0
1766347271660,119.2338,125.6250,128,128,0,45,133,0,0
1766347281676,119.2338,125.6250,128,128,0,45,133,0,0
1766347291662,119.2338,125.6250,128,128,0,45,133,0,0
1766347301663,119.2338,125.6250,128,128,0,45,133,0,0
1766347311689,119.2338,125.6250,128,128,0,45,133,0,0
1766347321692,119.2338,125.6250,128,128,0,45,133,0,0
1766347331655,119.2338,125.6250,128,128,0,45,133,0,0
1766347341655,119.2338,125.6250,128,128,0,45,133,0,0
1766347351655,119.2338,125.6250,128,128,0,45,133,0,0
1766347361662,119.2338,125.6250,128,128,0,45,133,0,0
1766347371668,119.2338,125.6250,128,128,0,45,133,0,0
1766347381671,119.2338,125.6250,128,128,0,45,133,0,0
1766347391670,119.2338,125.6250,128,128,0,45,133,0,0
1766347401668,119.2338,125.6250,128,128,0,45,133,0,0
1766347411678,119.2338,125.6250,128,128,0,45,133,0,0
1766347421671,119.2338,125.6250,128,128,0,45,133,0,0
1766347431672,119.2338,125.6250,128,128,0,45,133,0,0
1766347441665,119.2338,125.6279,128,128,0,45,133,0,0
1766347451684,119.2338,125.6279,128,128,0,45,133,0,0
1766347461670,119.2338,125.6279,128,128,0,45,133,0,0
1766347471670,119.2338,125.6279,128,128,0,45,133,0,0
1766347481704,119.2338,125.6279,128,128,0,45,133,0,0
1766347491678,119.2338,125.6279,128,128,0,45,133,0,0
1766347501693,119.2338,125.6279,128,128,0,45,133,0,0
1766347511699,119.2338,125.6279,128,128,0,45,133,0,0
1766347521680,119.2338,125.6279,128,128,0,45,133,0,0
1766347531680,119.2338,125.6311,128,128,0,45,133,0,0
1766347541689,119.2338,125.6311,128,128,0,45,133,0,0
1766347551677,119.2338,125.6311,128,128,0,45,133,0,0
1766347561680,119.2338,125.6311,128,128,0,45,133,0,0
1766347571694,119.2338,125.6311,128,128,0,45,133,0,0
1766347581693,119.2338,125.6469,128,128,0,45,133,0,0
1766347591696,119.2338,125.6469,128,128,0,45,133,0,0
1766347601690,119.2338,125.6469,128,128,0,45,133,0,0
1766347611689,119.2338,125.6469,128,128,0,45,133,0,0
1766347621704,119.2338,125.6727,128,128,0,45,133,0,0
1766347631686,119.2338,125.6727,128,128,0,45,133,0,0
1766347641703,119.2338,125.6583,128,128,0,45,133,0,0
1766347651688,119.2338,125.6583,128,128,0,45,133,0,0
1766347661684,119.2338,125.6583,128,128,0,45,133,0,0
1766347671700,119.2338,125.6583,128,128,0,45,133,0,0
1766347681687,119.2338,125.6583,128,128,0,45,133,0,0
1766347691703,119.2338,125.6583,128,128,0,45,133,0,0
1766347701690,119.2338,125.6583,128,128,0,45,133,0,0
1766347711704,119.2338,125.6583,128,128,0,45,133,0,0
1766347721693,119.2338,125.6583,128,128,0,45,133,0,0
1766347731696,119.2338,125.6583,128,128,0,45,133,0,0
1766347741699,119.2338,125.6525,128,128,0,45,133,0,0
1766347751695,119.2338,125.6511,128,128,0,45,133,0,0
1766347761693,119.2338,125.6511,128,128,0,45,133,0,0
1766347771689,119.2338,125.6511,128,128,0,45,133,0,0
1766347781696,119.2338,125.6511,128,128,0,45,133,0,0
1766347791701,119.2338,125.6511,128,128,0,45,133,0,0
1766347801736,119.2338,125.6511,128,128,0,45,133,0,0
1766347811718,119.2338,125.6511,128,128,0,45,133,0,0
1766347821718,119.2338,125.6511,128,128,0,45,133,0,0
1766347831704,119.2338,125.6511,128,128,0,45,133,0,0
1766347841711,119.2338,125.6511,128,128,0,45,133,0,0
1766347851701,119.2338,125.6435,128,128,0,45,133,0,0
1766347861707,119.2338,125.6435,128,128,0,45,133,0,0
1766347871732,119.2338,125.6435,128,128,0,45,133,0,0
1766347881707,119.2338,125.6435,128,128,0,45,133,0,0
1766347891699,119.2338,125.6435,128,128,0,45,133,0,0
1766347901718,119.2338,125.6435,128,128,0,45,133,0,0
1766347911716,119.2338,125.6435,128,128,0,45,133,0,0
1766347921709,119.2338,125.6435,128,128,0,45,133,0,0
1766347931742,119.2338,125.6435,128,128,0,45,133,0,0
1766347941715,119.2338,125.6435,128,128,0,45,133,0,0
1766347951706,119.2338,125.6435,128,128,0,45,133,0,0
1766347961718,119.2338,125.6435,128,128,0,45,133,0,0
1766347971755,119.2338,125.6435,128,128,0,45,133,0,0
1766347981717,119.2338,125.6435,128,128,0,45,133,0,0
1766347991730,119.2338,125.6435,128,128,0,45,133,0,0
1766348001726,119.2338,125.6435,128,128,0,45,133,0,0
1766348011709,119.2338,125.6392,128,128,0,45,133,0,0
1766348021723,119.2338,125.6392,128,128,0,45,133,0,0
1766348031723,119.2338,125.6392,128,128,0,45,133,0,0
1766348041743,119.2338,125.6391,128,128,0,45,133,0,0
1766348051714,119.2338,125.6392,128,128,0,45,133,0,0
1766348061726,119.2338,125.6392,128,128,0,45,133,0,0
1766348071722,119.2338,125.6392,128,128,0,45,133,0,0
1766348081727,119.2338,125.6392,128,128,0,45,133,0,0
1766348091740,119.2338,125.6525,128,128,0,45,133,0,0
1766348101731,119.2338,125.6525,128,128,0,45,133,0,0
1766348111732,119.2338,125.6525,128,128,0,45,133,0,0
1766348121735,119.2338,125.6525,128,128,0,45,133,0,0
1766348131729,119.2338,125.6797,128,128,0,45,133,0,0
1766348141732,119.2338,125.6797,128,128,0,45,133,0,0
1766348151736,119.2338,125.6927,128,128,0,45,133,0,0
1766348161745,119.2338,125.6927,128,128,0,45,133,0,0
1766348171729,119.2338,125.6909,128,128,0,45,133,0,0
1766348181745,119.2338,125.6932,128,128,0,45,133,0,0
1766348191743,119.2338,125.6932,128,128,0,45,133,0,0
1766348201739,119.2338,125.6932,128,128,0,45,133,0,0
1766348211744,119.2338,125.6932,128,128,0,45,133,0,0
1766348221760,119.2338,125.6932,128,128,0,45,133,0,0
1766348231743,119.2338,125.6932,128,128,0,45,133,0,0
1766348241745,119.2338,125.6932,128,128,0,45,133,0,0
1766348251746,119.2338,125.6932,128,128,0,45,133,0,0
1766348261734,119.2338,125.6932,128,128,0,45,133,0,0
1766348271734,119.2338,125.6932,128,128,0,45,133,0,0
1766348281947,119.2338,125.6870,128,128,0,45,133,0,0
1766348291749,119.2338,125.7030,128,128,0,45,133,0,0
1766348301745,119.2338,125.7030,128,128,0,45,133,0,0
1766348311736,119.2338,125.7030,128,128,0,45,133,0,0
1766348321745,119.2338,125.7030,128,128,0,45,133,0,0
1766348331746,119.2338,125.7030,128,128,0,45,133,0,0
1766348341760,119.2338,125.7030,128,128,0,45,133,0,0
1766348351753,119.2338,125.7030,128,128,0,45,133,0,0
1766348361764,119.2338,125.7030,128,128,0,45,133,0,0
1766348371751,119.2338,125.7030,128,128,0,45,133,0,0
1766348381748,119.2338,125.7030,128,128,0,45,133,0,0
1766348391752,119.2338,125.7030,128,128,0,45,133,0,0
1766348401780,119.2338,125.7030,128,128,0,45,133,0,0
1766348411752,119.2338,125.7030,128,128,0,45,133,0,0
1766348421753,119.2338,125.7030,128,128,0,45,133,0,0
1766348431757,119.2338,125.7030,128,128,0,45,133,0,0
1766348441766,119.2338,125.7030,128,128,0,45,133,0,0
1766348451761,119.2338,125.7030,128,128,0,45,133,0,0
1766348461919,119.2338,125.7030,128,128,0,45,133,0,0
1766348471762,119.2338,125.7030,128,128,0,45,133,0,0
1766348481752,119.2338,125.7030,128,128,0,45,133,0,0
1766348491765,119.2338,125.7030,128,128,0,45,133,0,0
1766348501766,119.2338,125.7030,128,128,0,45,133,0,0
1766348511763,119.2338,125.7030,128,128,0,45,133,0,0
1766348521764,119.2338,125.7030,128,128,0,45,133,0,0
1766348531761,119.2338,125.7030,128,128,0,45,133,0,0
1766348541767,119.2338,125.7030,128,128,0,45,133,0,0
1766348551766,119.2338,125.7030,128,128,0,45,133,0,0
1766348561758,119.2338,125.7030,128,128,0,45,133,0,0
1766348571778,119.2338,125.7030,128,128,0,45,133,0,0
1766348581774,119.2338,125.7030,128,128,0,45,133,0,0
1766348591771,119.2338,125.7030,128,128,0,45,133,0,0
1766348601777,119.2338,125.7030,128,128,0,45,133,0,0
1766348611775,119.2338,125.7030,128,128,0,45,133,0,0
1766348621779,119.2338,125.7030,128,128,0,45,133,0,0
1766348631770,119.2338,125.7030,128,128,0,45,133,0,0
1766348641775,119.2338,125.7030,128,128,0,45,133,0,0
1766348651774,119.2338,125.7030,128,128,0,45,133,0,0
1766348661772,119.2338,125.7030,128,128,0,45,133,0,0
1766348671775,119.2338,125.7030,128,128,0,45,133,0,0
1766348681772,119.2338,125.7030,128,128,0,45,133,0,0
1766348691770,119.2338,125.7030,128,128,0,45,133,0,0
1766348701784,119.2338,125.7030,128,128,0,45,133,0,0
1766348711782,119.2338,125.7030,128,128,0,45,133,0,0
1766348721782,119.2338,125.7030,128,128,0,45,133,0,0
1766348731786,119.2338,125.7030,128,128,0,45,133,0,0
1766348741788,119.2338,125.7030,128,128,0,45,133,0,0
1766348751786,119.2338,125.7030,128,128,0,45,133,0,0
1766348761795,119.2338,125.7030,128,128,0,45,133,0,0
1766348771793,119.2338,125.7030,128,128,0,45,133,0,0
1766348781794,119.2338,125.7047,128,128,0,45,133,0,0
1766348791797,119.2338,125.7047,128,128,0,45,133,0,0
1766348801792,119.2338,125.7047,128,128,0,45,133,0,0
1766348811791,119.2338,125.7047,128,128,0,45,133,0,0
1766348821792,119.2338,125.7047,128,128,0,45,133,0,0
1766348831795,119.2338,125.7047,128,128,0,45,133,0,0
1766348841797,119.2338,125.7047,128,128,0,45,133,0,0
1766348851793,119.2338,125.7047,128,128,0,45,133,0,0
1766348861810,119.2338,125.7047,128,128,0,45,133,0,0
1766348871828,119.2338,125.7047,128,128,0,45,133,0,0
1766348881855,119.2338,125.7047,128,128,0,45,133,0,0
1766348891839,119.2338,125.7047,128,128,0,45,133,0,0
1766348901838,119.2338,125.7047,128,128,0,45,133,0,0
1766348911838,119.2338,125.7047,128,128,0,45,133,0,0
1766348921840,119.2338,125.7047,128,128,0,45,133,0,0
1766348931834,119.2338,125.7047,128,128,0,45,133,0,0
1766348941838,119.2338,125.7047,128,128,0,45,133,0,0
1766348951842,119.2338,125.7047,128,128,0,45,133,0,0
1766348961838,119.2338,125.7047,128,128,0,45,133,0,0
1766348971843,119.2338,125.7047,128,128,0,45,133,0,0
1766348981850,119.2338,125.7047,128,128,0,45,133,0,0
1766348991848,119.2338,125.7047,128,128,0,45,133,0,0
1766349001862,119.2338,125.7047,128,128,0,45,133,0,0
1766349011860,119.2338,125.7047,128,128,0,45,133,0,0
1766349021858,119.2338,125.7047,128,128,0,45,133,0,0
1766349031860,119.2338,125.7047,128,128,0,45,133,0,0
1766349041861,119.2338,125.7047,128,128,0,45,133,0,0
1766349051863,119.2338,125.7047,128,128,0,45,133,0,0
1766349061862,119.2338,125.7047,128,128,0,45,133,0,0
1766349071863,119.2338,125.7047,128,128,0,45,133,0,0
1766349081867,119.2338,125.7047,128,128,0,45,133,0,0
1766349091861,119.2338,125.7047,128,128,0,45,133,0,0
1766349101861,119.2338,125.7047,128,128,0,45,133,0,0
1766349111866,119.2338,125.7047,128,128,0,45,133,0,0
1766349121866,119.2338,125.7047,128,128,0,45,133,0,0
1766349131865,119.2338,125.7047,128,128,0,45,133,0,0
1766349141883,119.2338,125.7047,128,128,0,45,133,0,0
1766349151870,119.2338,125.7047,128,128,0,45,133,0,0
1766349161869,119.2338,125.7047,128,128,0,45,133,0,0
1766349171870,119.2338,125.7047,128,128,0,45,133,0,0
1766349181879,119.2338,125.6687,128,128,0,45,133,0,0
1766349191863,119.2338,125.6687,128,128,0,45,133,0,0
1766349201863,119.2338,125.6651,128,128,0,45,133,0,0
1766349211867,119.2338,125.6650,128,128,0,45,133,0,0
1766349221862,119.2338,125.6650,128,128,0,45,133,0,0
1766349231867,119.2338,125.6685,128,128,0,45,133,0,0
1766349241867,119.2338,125.6685,128,128,0,45,133,0,0
1766349251863,119.2338,125.6685,128,128,0,45,133,0,0
1766349261875,119.2338,125.6685,128,128,0,45,133,0,0
1766349271872,119.2338,125.6685,128,128,0,45,133,0,0
1766349281866,119.2338,125.6685,128,128,0,45,133,0,0
1766349291865,119.2338,125.6685,128,128,0,45,133,0,0
1766349301881,119.2338,125.6685,128,128,0,45,133,0,0
1766349311868,119.2338,125.6530,128,128,0,45,133,0,0
1766349321883,119.2338,125.6530,128,128,0,45,133,0,0
1766350146608,119.2338,125.5672,128,128,0,45,133,0,0
1766350156593,119.2338,125.5672,128,128,0,45,133,0,0
1766350166786,119.2338,125.5672,128,128,0,45,133,0,0
1766350176603,119.2338,125.5672,128,128,0,45,133,0,0
1766350186609,119.2338,125.5672,128,128,0,45,133,0,0
1766350196602,119.2338,125.5672,128,128,0,45,133,0,0
1766350206607,119.2338,125.5672,128,128,0,45,133,0,0
1766350216606,119.2338,125.5672,128,128,0,45,133,0,0
1766350226610,119.2338,125.5672,128,128,0,45,133,0,0
1766350236620,119.2338,125.5672,128,128,0,45,133,0,0
1766350246598,119.2338,125.5672,128,128,0,45,133,0,0
1766350256598,119.2338,125.5672,128,128,0,45,133,0,0
1766350266599,119.2338,125.5672,128,128,0,45,133,0,0
1766350276603,119.2338,125.5672,128,128,0,45,133,0,0
1766350286607,119.2338,125.5672,128,128,0,45,133,0,0
1766350296606,119.2338,125.5672,128,128,0,45,133,0,0
1766350306609,119.2338,125.5672,128,128,0,45,133,0,0
1766350316610,119.2338,125.5672,128,128,0,45,133,0,0
1766350326611,119.2338,125.5672,128,128,0,45,133,0,0
1766350336613,119.2338,125.5672,128,128,0,45,133,0,0
1766350346628,119.2338,125.5672,128,128,0,45,133,0,0
1766350356650,119.2338,125.5672,128,128,0,45,133,0,0
1766350366612,119.2338,125.5672,128,128,0,45,133,0,0
1766350376618,119.2338,125.5672,128,128,0,45,133,0,0
1766350386622,119.2338,125.5672,128,128,0,45,133,0,0
1766350396626,119.2338,125.5672,128,128,0,45,133,0,0
1766350406621,119.2338,125.5672,128,128,0,45,133,0,0
1766350416620,119.2338,125.5672,128,128,0,45,133,0,0
1766350426662,119.2338,125.5672,128,128,0,45,133,0,0
1766350436639,119.2338,125.5672,128,128,0,45,133,0,0
1766350446639,119.2338,125.5672,128,128,0,45,133,0,0
1766350456631,119.2338,125.5672,128,128,0,45,133,0,0
1766350466656,119.2338,125.5672,128,128,0,45,133,0,0
1766350476623,119.2338,125.5672,128,128,0,45,133,0,0
1766350486629,119.2338,125.5672,128,128,0,45,133,0,0
1766350496634,119.2338,125.5672,128,128,0,45,133,0,0
1766350506641,119.2338,125.5672,128,128,0,45,133,0,0
1766350516631,119.2338,125.5672,128,128,0,45,133,0,0
1766350526643,119.2338,125.5672,128,128,0,45,133,0,0
1766350536645,119.2338,125.5672,128,128,0,45,133,0,0
1766350546665,119.2338,125.5672,128,128,0,45,133,0,0
1766350556650,119.2338,125.5672,128,128,0,45,133,0,0
1766350566659,119.2338,125.5680,128,128,0,45,133,0,0
1766350576651,119.2338,125.5680,128,128,0,45,133,0,0
1766350586651,119.2338,125.5797,128,128,0,45,133,0,0
1766350596651,119.2338,125.5793,128,128,0,45,133,0,0
1766350606679,119.2338,125.5787,128,128,0,45,133,0,0
1766350616653,119.2338,125.5786,128,128,0,45,133,0,0
1766350626656,119.2338,125.5786,128,128,0,45,133,0,0
1766350636654,119.2338,125.5786,128,128,0,45,133,0,0
1766350646657,119.2338,125.5782,128,128,0,45,133,0,0
1766350656662,119.2338,125.5782,128,128,0,45,133,0,0
1766350666684,119.2338,125.5782,128,128,0,45,133,0,0
1766350676666,119.2338,125.5782,128,128,0,45,133,0,0
1766350686666,119.2338,125.5422,128,128,0,45,133,0,0
1766350696665,119.2338,125.5422,128,128,0,45,133,0,0
1766350706664,119.2338,125.5422,128,128,0,45,133,0,0
1766350716663,119.2338,125.5422,128,128,0,45,133,0,0
1766350726671,119.2338,125.5422,128,128,0,45,133,0,0
1766350736662,119.2338,125.5422,128,128,0,45,133,0,0
1766350746671,119.2338,125.5422,128,128,0,45,133,0,0
1766350756672,119.2338,125.5422,128,128,0,45,133,0,0
1766350766690,119.2338,125.5420,128,128,0,45,133,0,0
1766350776672,119.2338,125.5417,128,128,0,45,133,0,0
1766350786676,119.2338,125.5417,128,128,0,45,133,0,0
1766350796669,119.2338,125.5417,128,128,0,45,133,0,0
1766350806669,119.2338,125.5417,128,128,0,45,133,0,0
1766350816690,119.2338,125.5417,128,128,0,45,133,0,0
1766350826682,119.2338,125.5417,128,128,0,45,133,0,0
1766350836675,119.2338,125.5417,128,128,0,45,133,0,0
1766350846694,119.2338,125.5417,128,128,0,45,133,0,0
1766350856682,119.2338,125.5131,128,128,0,45,133,0,0
1766350866685,119.2338,125.4992,128,128,0,45,133,0,0
1766350876682,119.2338,125.4581,128,128,0,45,133,0,0
1766350886683,119.2338,125.4315,128,128,0,45,133,0,0
1766350896682,119.2338,125.4215,128,128,0,45,133,0,0
1766350906686,119.2338,125.3800,128,128,0,45,133,0,0
1766350916684,119.2338,125.3800,128,128,0,45,133,0,0
1766350926687,119.2338,125.3800,128,128,0,45,133,0,0
1766350936671,119.2338,125.3800,128,128,0,45,133,0,0
1766350946688,119.2338,125.3799,128,128,0,45,133,0,0
1766350956691,119.2338,125.3621,128,128,0,45,133,0,0
1766350966685,119.2338,125.3299,128,128,0,45,133,0,0
1766350976690,119.2338,125.3299,128,128,0,45,133,0,0
1766350986698,119.2338,125.2941,128,128,0,45,133,0,0
1766350996679,119.2338,125.2941,128,128,0,45,133,0,0
1766351006683,119.2338,125.2946,128,128,0,45,133,0,0
1766351016685,119.2338,125.2946,128,128,0,45,133,0,0
1766351026694,119.2338,125.2946,128,128,0,45,133,0,0
1766351036688,119.2338,125.2945,128,128,0,45,133,0,0
1766351046682,119.2338,125.2945,128,128,0,45,133,0,0
1766351056685,119.2338,125.2944,128,128,0,45,133,0,0
1766351066691,119.2338,125.2944,128,128,0,45,133,0,0
1766351076692,119.2338,125.2944,128,128,0,45,133,0,0
1766351086692,119.2338,125.2944,128,128,0,45,133,0,0
1766351096700,119.2338,125.2943,128,128,0,45,133,0,0
1766351106694,119.2338,125.2943,128,128,0,45,133,0,0
1766351116695,119.2338,125.2943,128,128,0,45,133,0,0
1766351126693,119.2338,125.2943,128,128,0,45,133,0,0
1766351136702,119.2338,125.2943,128,128,0,45,133,0,0
1766351146693,119.2338,125.2943,128,128,0,45,133,0,0
1766351156705,119.2338,125.2940,128,128,0,45,133,0,0
1766351166702,119.2338,125.2940,128,128,0,45,133,0,0
1766351176697,119.2338,125.2940,128,128,0,45,133,0,0
1766351186701,119.2338,125.2940,128,128,0,45,133,0,0
1766351196700,119.2338,125.2940,128,128,0,45,133,0,0
1766351206709,119.2338,125.2940,128,128,0,45,133,0,0
1766351216770,119.2338,125.2940,128,128,0,45,133,0,0
1766351226709,119.2338,125.2940,128,128,0,45,133,0,0
1766351236721,119.2338,125.2940,128,128,0,45,133,0,0
1766351246710,119.2338,125.2940,128,128,0,45,133,0,0
1766351256707,119.2338,125.2940,128,128,0,45,133,0,0
1766351266707,119.2338,125.2940,128,128,0,45,133,0,0
1766351276710,119.2338,125.2940,128,128,0,45,133,0,0
1766351286715,119.2338,125.2940,128,128,0,45,133,0,0
1766351296719,119.2338,125.2941,128,128,0,45,133,0,0
1766351306731,119.2338,125.2941,128,128,0,45,133,0,0
1766351316721,119.2338,125.2941,128,128,0,45,133,0,0
1766351326715,119.2338,125.2941,128,128,0,45,133,0,0
1766351336713,119.2338,125.2941,128,128,0,45,133,0,0
1766351346710,119.2338,125.2941,128,128,0,45,133,0,0
1766351356729,119.2338,125.2941,128,128,0,45,133,0,0
1766351366719,119.2338,125.2941,128,128,0,45,133,0,0
1766351376722,119.2338,125.2963,128,128,0,45,133,0,0
1766351386739,119.2338,125.2963,128,128,0,45,133,0,0
1766351396737,119.2338,125.2963,128,128,0,45,133,0,0
1766351406721,119.2338,125.2963,128,128,0,45,133,0,0
1766351416726,119.2338,125.2964,128,128,0,45,133,0,0
1766351426736,119.2338,125.2928,128,128,0,45,133,0,0
1766351436729,119.2338,125.2928,128,128,0,45,133,0,0
1766351446720,119.2338,125.2935,128,128,0,45,133,0,0
1766351456781,119.2338,125.2935,128,128,0,45,133,0,0
1766351466727,119.2338,125.2935,128,128,0,45,133,0,0
1766351476728,119.2338,125.2935,128,128,0,45,133,0,0
1766351486735,119.2338,125.2935,128,128,0,45,133,0,0
1766351496732,119.2338,125.2935,128,128,0,45,133,0,0
1766351506733,119.2338,125.2701,128,128,0,45,133,0,0
1766351516743,119.2338,125.2701,128,128,0,45,133,0,0
1766351526734,119.2338,125.2701,128,128,0,45,133,0,0
1766351536740,119.2338,125.2701,128,128,0,45,133,0,0
1766351546745,119.2338,125.2701,128,128,0,45,133,0,0
1766351556735,119.2338,125.2701,128,128,0,45,133,0,0
1766351566742,119.2338,125.2701,128,128,0,45,133,0,0
1766351576745,119.2338,125.2701,128,128,0,45,133,0,0
1766351586741,119.2338,125.2701,128,128,0,45,133,0,0
1766351596745,119.2338,125.2701,128,128,0,45,133,0,0
1766351606757,119.2338,125.2701,128,128,0,45,133,0,0
1766351616769,119.2338,125.2701,128,128,0,45,133,0,0
1766351626755,119.2338,125.2701,128,128,0,45,133,0,0
1766351636766,119.2338,125.2701,128,128,0,45,133,0,0
1766351646761,119.2338,125.2701,128,128,0,45,133,0,0
1766351656764,119.2338,125.2701,128,128,0,45,133,0,0
1766351666770,119.2338,125.2701,128,128,0,45,133,0,0
1766351676766,119.2338,125.2701,128,128,0,45,133,0,0
1766351686762,119.2338,125.2701,128,128,0,45,133,0,0
1766351696771,119.2338,125.2701,128,128,0,45,133,0,0
1766351706764,119.2338,125.2701,128,128,0,45,133,0,0
